fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
1635,490490102121,10,0,2,2,0,1,0,0,1,0,2,0,0,0,0,2,0,13,6,1,1,0,0,0,0,0,0,0,1,0,0,3,2,2,0,2,0,0,0,0,1,0,0,0,23,3,0,0,3,0,0,0,0,0,1,1,1,0,20,0,3,0,0,0,11,0,0,0,3,5,0,12,2,4,3,2,0,3,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,0,4,0,173,57,1,9,11,1,1,0,0,2,0,0,2,1,0,0,25,0,66,3,0,0,0,0,0,0,0,0,1,0,0,0,3,3,8,0,14,0,0,0,0,1,1,1,2,264,15,0,18,32,2,0,0,37,0,0,6,2,0,64,2,13,0,3,0,83,0,0,2,9,65,0,6,8,53,132,1,0,10,16,0,0,0,13,4,0,3,0,0,1,0,0,0,0,17,0,41,1,1176
1636,490490102122,186,0,73,50,5,23,0,5,8,0,101,12,8,4,2,56,0,173,180,11,0,17,2,0,2,1,2,1,13,0,0,7,110,151,0,50,1,0,1,0,20,0,30,32,781,52,28,50,75,10,1,1,37,5,3,4,24,0,429,47,210,0,3,1,297,0,7,2,87,158,18,262,91,179,160,21,4,88,21,4,0,10,55,35,0,3,3,0,3,5,5,0,0,151,6,75,5,5137,69,0,7,3,0,2,0,0,2,0,3,1,1,0,0,27,0,70,3,0,0,2,0,0,0,0,0,0,0,1,0,3,3,8,0,14,0,0,0,0,0,3,2,3,261,31,2,21,37,0,0,0,53,3,0,7,3,0,68,4,20,0,8,0,85,0,1,2,11,60,1,11,8,56,123,1,2,14,11,0,0,0,5,1,0,3,1,0,0,1,0,1,0,25,0,36,2,1243
1637,490490102123,81,0,32,31,1,4,1,1,6,0,45,3,5,2,0,20,1,77,92,3,0,0,0,0,0,0,1,1,0,1,0,7,50,59,0,16,0,0,0,0,4,0,10,9,309,33,11,23,27,5,1,0,13,1,1,1,8,0,189,24,85,0,0,0,121,0,1,0,48,70,2,131,36,86,59,6,1,38,13,0,0,3,15,9,0,0,0,0,3,0,1,0,0,38,0,28,4,2105,77,0,8,9,0,3,0,0,1,0,2,1,0,0,0,23,0,77,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,10,0,0,0,0,1,1,3,4,272,23,2,15,42,3,0,0,42,2,0,8,7,0,94,6,17,0,5,0,82,1,1,1,10,67,2,17,16,59,162,1,1,9,20,0,0,0,15,4,0,1,0,0,0,0,0,1,0,24,0,34,3,1348
1638,490490102131,37,0,4,1,0,1,0,0,2,0,9,0,0,0,0,1,0,0,8,0,0,1,0,0,0,1,0,0,1,0,1,0,1,9,0,2,0,0,0,0,0,0,0,1,29,3,1,0,2,0,0,0,0,1,0,1,0,0,16,0,47,1,0,0,18,1,0,0,2,3,3,8,0,0,1,0,0,4,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,4,0,4,0,247,96,1,8,2,0,1,0,0,0,0,9,0,1,0,0,8,0,32,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,10,0,4,0,0,0,0,1,2,0,5,60,35,0,9,7,0,1,0,12,0,1,2,6,0,92,0,73,0,1,0,96,0,0,2,5,18,0,6,11,4,39,1,0,4,8,1,0,1,2,1,0,1,2,0,0,0,0,1,0,2,0,12,0,737
1639,490490102132,18,0,3,0,0,4,0,0,1,1,12,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,10,1,0,3,1,0,0,0,1,0,0,0,1,0,14,4,28,0,0,0,16,0,0,0,1,3,1,7,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,159,42,0,2,1,0,2,0,1,0,0,3,0,0,0,0,6,0,14,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,1,0,0,0,30,13,1,1,2,0,0,0,2,0,0,1,0,0,42,2,29,0,0,0,31,0,1,1,1,3,1,3,2,5,11,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,291
1640,490490102133,20,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,15,2,0,0,1,0,0,0,0,1,0,0,0,0,8,3,13,0,1,0,7,0,0,0,2,2,1,2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,104,45,0,4,2,0,3,0,0,0,0,4,0,0,0,0,1,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,1,30,15,2,4,4,0,0,0,4,0,0,1,1,0,48,1,42,0,0,0,38,0,1,1,1,8,0,5,1,3,12,0,1,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,333
1641,490490102161,27,0,12,19,6,11,0,3,0,0,16,6,5,0,0,5,0,32,32,1,0,1,0,1,0,0,2,0,1,0,0,11,8,39,0,6,2,0,0,1,1,0,3,11,134,8,0,8,14,6,1,0,7,2,0,1,4,0,65,6,33,0,1,0,23,0,5,1,20,38,5,30,6,14,16,1,3,13,5,1,2,4,10,3,0,0,0,0,0,2,3,2,0,38,1,14,0,876,62,1,5,3,0,1,0,0,0,0,0,3,2,0,0,11,0,32,0,0,0,2,0,1,0,0,0,0,0,0,0,4,2,13,0,6,0,0,0,0,4,3,1,1,133,19,2,11,19,1,0,0,40,1,0,3,2,0,44,4,24,0,4,0,51,0,1,1,7,35,1,5,7,25,61,1,2,12,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,25,0,784
1642,490490102162,4,0,3,1,0,1,0,0,0,0,3,1,1,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,2,21,0,1,2,1,1,0,0,3,0,0,0,1,0,10,3,7,0,1,0,0,0,0,0,2,5,0,8,3,4,2,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,131,13,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,37,8,0,2,7,0,0,0,10,1,1,1,1,0,16,1,10,0,1,0,18,0,0,0,3,10,0,2,1,4,32,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,10,1,232
1643,490490102163,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,11,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,1,31,2,0,1,3,0,0,0,1,2,0,0,1,0,25,2,12,0,2,0,9,0,0,0,1,5,0,18,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,179,41,1,2,5,1,2,0,0,2,0,2,2,0,0,0,11,0,25,5,0,0,1,0,0,0,0,1,0,1,0,0,2,0,3,0,3,0,0,0,0,0,2,2,5,101,17,1,7,19,0,1,0,22,1,0,0,5,0,41,2,16,0,4,0,36,0,0,2,5,23,1,5,4,18,59,0,2,11,10,0,1,0,7,0,0,2,0,0,0,0,0,0,0,14,0,12,2,588
1644,490490102171,5,0,6,0,0,3,0,0,1,0,2,0,0,0,0,1,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,1,1,7,0,1,2,0,0,0,0,4,0,0,0,3,0,9,0,8,0,1,0,3,0,1,0,2,2,0,2,1,2,6,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,2,0,134,28,1,5,1,0,1,0,0,0,0,1,1,0,0,0,17,0,62,0,0,0,3,0,0,1,0,0,0,1,0,0,2,1,24,0,5,0,0,0,0,0,2,1,1,74,17,0,13,21,0,0,1,19,0,0,3,6,0,45,1,9,0,4,0,24,0,2,1,6,48,0,4,4,24,86,1,1,2,13,0,0,0,4,0,0,2,0,0,0,1,0,1,0,14,0,17,0,650
1645,490490102172,4,0,2,2,0,3,0,0,1,0,2,2,1,0,0,0,0,18,8,0,0,1,0,0,1,0,0,0,0,0,0,2,0,29,0,5,0,0,0,0,3,0,2,1,8,0,0,3,8,0,0,0,2,0,0,0,1,0,8,1,9,0,1,0,2,0,0,0,2,7,2,3,0,6,12,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,6,2,197,68,3,13,6,0,7,0,0,1,0,2,3,0,0,0,33,0,125,1,0,0,1,0,0,1,0,0,0,2,0,0,2,7,59,0,14,0,0,0,0,2,5,1,5,127,26,0,19,37,3,0,1,51,0,2,8,7,0,64,4,25,0,2,0,69,0,1,0,8,73,0,7,6,48,159,0,0,14,18,0,0,0,13,3,0,2,0,0,0,2,0,0,0,32,0,45,0,1282
1646,490490102173,11,0,7,0,0,2,0,1,2,0,4,0,0,0,0,0,0,18,13,0,0,4,0,0,0,1,0,0,0,0,0,1,4,23,0,1,0,0,0,0,2,0,1,1,34,1,1,2,4,0,0,0,0,0,0,1,1,0,15,1,9,1,0,0,9,0,0,0,3,4,0,7,2,1,7,0,0,6,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,7,1,3,1,234,45,4,8,5,1,0,0,0,2,0,1,1,0,0,1,31,0,88,2,0,0,2,0,0,0,0,0,0,0,0,0,2,5,35,0,8,0,0,0,0,0,2,1,1,87,13,0,13,21,0,0,0,47,0,0,6,5,0,49,2,20,0,5,0,45,0,3,2,4,39,1,5,5,24,112,0,1,6,13,0,0,0,11,3,0,3,0,0,0,0,1,0,0,14,0,19,1,857
1647,490490102191,44,0,38,1,1,2,0,0,3,0,29,1,0,1,0,9,0,19,14,0,0,1,0,0,1,0,1,0,1,0,0,10,11,118,0,4,1,0,0,0,0,0,3,4,76,11,3,7,6,0,0,0,8,2,2,2,5,0,54,6,43,0,2,0,25,0,0,0,7,11,4,25,20,15,9,2,0,13,3,0,0,1,9,4,0,1,0,0,0,0,1,1,0,17,0,5,0,756,66,0,12,9,2,3,0,0,0,0,0,0,0,1,2,15,0,36,2,0,0,3,0,0,0,0,0,0,2,0,0,5,4,47,0,2,0,0,0,0,0,0,1,2,74,28,2,9,11,3,1,0,23,0,1,3,7,0,83,2,29,0,2,0,66,0,1,0,8,18,2,5,5,21,74,0,4,2,11,0,0,0,6,0,0,2,0,0,0,0,0,0,0,16,0,22,2,795
1648,490490102192,34,0,7,0,0,0,0,0,1,0,9,1,0,0,1,5,0,9,11,1,0,0,0,0,0,0,0,0,0,1,0,6,3,51,0,5,0,1,0,0,1,0,1,0,49,8,4,2,2,2,0,0,2,0,1,0,2,0,47,3,25,0,0,0,24,1,0,0,9,6,0,24,6,4,9,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,412,98,0,16,10,0,1,0,1,1,1,3,0,0,1,0,10,0,39,2,0,0,2,0,0,1,0,0,0,0,0,0,6,6,62,0,7,0,0,0,0,0,1,4,3,117,34,2,12,9,1,0,0,26,0,1,5,3,0,83,0,29,0,0,0,73,0,0,1,10,34,1,9,12,21,86,0,2,7,19,0,0,0,5,2,0,2,0,0,0,0,1,1,0,16,0,16,1,957
1649,490490102193,13,0,3,0,1,1,0,0,0,0,5,1,1,0,0,3,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,5,3,29,0,0,0,0,0,0,0,0,1,1,32,8,1,3,1,0,0,0,2,1,0,0,2,0,19,0,12,0,1,0,7,0,1,0,1,4,2,5,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,213,79,1,17,9,0,3,0,0,0,0,5,1,1,0,2,8,0,36,4,0,0,2,0,0,0,0,0,0,0,2,0,4,6,49,0,3,0,0,0,0,1,1,2,2,82,31,4,9,12,3,0,0,22,1,0,7,4,0,76,2,20,0,1,0,66,0,1,0,8,28,0,6,8,27,109,1,0,10,11,0,0,2,8,1,0,0,0,0,0,0,0,0,0,12,0,20,0,870
1650,490490102201,32,0,6,1,1,1,0,1,0,0,34,0,1,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,1,1,0,2,5,29,0,4,1,0,0,0,2,0,2,4,19,5,0,3,3,3,0,0,2,0,2,0,3,0,36,1,17,0,1,0,12,0,1,1,6,12,0,5,7,6,7,3,1,5,1,2,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,5,1,378,65,1,15,6,2,5,0,0,0,0,24,1,0,0,0,20,0,39,3,0,0,1,0,0,0,0,0,0,0,0,0,3,6,20,0,3,0,0,0,0,3,0,3,4,82,29,2,10,22,0,0,0,17,0,0,6,7,0,72,0,33,0,1,0,90,1,2,1,7,21,0,5,8,26,73,2,1,6,18,0,0,1,6,1,0,0,0,0,0,0,0,1,0,11,0,22,4,861
1651,490490102202,10,0,3,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,1,0,0,1,0,2,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,41,1,7,3,0,3,0,0,2,0,5,1,0,0,0,6,0,17,2,0,0,2,0,1,0,0,0,0,0,0,0,2,2,16,0,1,0,0,0,0,0,0,1,1,52,19,0,7,7,3,0,0,11,0,0,1,3,0,36,0,33,0,2,0,50,0,0,3,9,25,0,4,6,11,45,1,1,2,4,0,0,1,4,0,0,1,0,0,0,1,0,1,0,7,0,11,3,503
1652,490490102203,3,0,3,1,0,0,0,1,1,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,2,0,1,2,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,52,38,0,12,2,0,3,0,0,1,0,12,0,0,0,0,11,0,31,4,0,0,2,0,0,0,0,0,0,0,0,0,1,3,20,0,2,0,0,0,0,0,0,0,7,63,20,3,8,11,2,0,0,17,1,0,4,4,0,44,3,34,0,1,0,58,0,1,3,9,23,0,7,5,13,49,1,0,5,14,0,1,0,4,0,0,1,0,0,0,0,0,1,0,8,0,12,2,608
1653,490490102204,9,0,6,1,0,0,0,0,2,0,15,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,2,0,0,0,1,0,11,0,8,1,1,0,7,0,0,0,1,1,1,5,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,112,74,0,11,4,2,4,0,0,0,0,18,4,0,0,0,7,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,4,0,0,0,0,0,0,2,3,86,27,3,11,17,0,0,1,18,1,0,3,5,0,50,1,31,0,3,0,94,0,2,3,8,21,0,6,9,26,67,0,2,10,12,0,0,0,3,2,0,0,0,0,0,1,0,0,0,8,0,17,2,774
1654,490490102211,34,0,24,15,2,8,0,1,1,0,16,2,4,0,0,14,0,29,49,0,0,2,1,1,0,0,3,1,0,0,0,5,23,33,0,1,0,0,0,0,2,0,8,6,148,7,3,7,19,7,0,0,12,0,0,1,8,0,70,4,25,0,2,0,41,1,2,1,31,41,1,62,8,41,21,2,1,17,2,0,2,0,12,6,0,0,0,0,0,1,1,1,0,56,1,21,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1655,490490102212,18,0,10,5,1,1,0,0,1,0,5,0,1,0,0,5,0,7,15,0,0,0,0,1,1,0,0,0,2,0,0,0,3,12,0,2,1,0,0,0,1,0,3,3,47,5,1,2,3,1,0,0,1,0,0,1,2,0,26,1,14,0,1,0,11,0,1,0,8,13,1,20,2,7,6,1,0,8,2,0,1,1,6,3,0,0,0,0,0,2,0,0,0,10,1,4,1,332,82,0,11,4,1,0,0,0,1,0,3,2,0,0,0,20,0,58,4,1,0,2,0,0,0,0,0,0,1,0,0,1,8,8,0,9,0,0,0,0,1,2,3,8,229,31,1,16,24,1,0,0,41,0,1,7,9,0,97,6,24,0,2,0,97,0,0,2,10,47,1,12,7,33,125,0,2,12,17,0,1,0,20,3,0,1,0,0,0,0,0,0,0,34,0,40,2,1245
1656,490490102221,30,0,8,7,1,0,0,1,2,0,4,0,0,0,1,7,0,12,26,1,0,0,0,0,1,0,0,0,2,0,0,0,19,24,0,1,0,0,0,0,5,1,2,7,103,5,2,7,11,2,0,0,7,0,1,0,2,0,39,2,24,0,0,0,15,0,0,0,16,28,0,32,9,13,5,1,1,8,1,0,0,2,4,4,0,0,0,0,0,1,1,1,0,20,0,9,0,561,68,1,6,3,1,1,0,1,2,0,3,0,0,0,0,7,0,58,8,0,0,1,0,0,0,0,0,0,0,1,0,2,1,9,0,7,0,0,0,0,0,2,1,5,241,27,1,15,26,0,0,0,31,2,0,9,11,0,82,6,25,0,2,0,70,1,1,0,12,42,1,8,10,38,113,0,1,10,15,0,0,1,14,4,0,2,0,0,0,0,0,2,0,29,0,29,1,1117
1657,490490102222,5,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,53,44,3,11,2,1,2,0,1,0,0,2,1,0,0,0,11,0,45,4,0,0,2,0,2,0,0,0,0,0,2,0,0,5,3,0,5,0,0,0,0,2,2,0,2,169,9,1,5,14,1,0,0,24,0,0,4,2,0,63,5,16,0,0,0,64,0,2,2,9,33,0,9,7,32,77,1,1,10,14,0,0,0,10,5,0,3,0,0,0,0,1,3,0,21,0,21,1,817
1658,490490102223,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,0,1,1,0,0,0,2,0,0,0,0,0,4,0,6,0,0,1,5,0,1,0,2,1,0,4,1,3,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,76,34,0,8,1,1,0,0,0,1,0,1,2,0,0,0,12,0,35,5,0,0,2,0,0,0,1,0,0,0,0,0,2,1,4,0,5,0,0,0,0,1,2,0,1,145,19,2,8,12,1,1,0,15,0,0,4,2,0,60,1,20,0,2,0,56,0,0,3,7,36,0,5,8,21,74,0,1,9,11,0,0,1,12,0,0,0,0,0,0,0,0,0,0,16,0,17,0,709
1659,490490102231,8,0,4,0,0,0,0,1,0,0,4,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,10,5,0,0,1,0,0,0,1,0,0,0,0,0,12,0,5,0,0,0,2,0,0,0,0,1,0,9,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,88,22,0,2,1,0,0,0,0,0,0,2,0,0,0,0,5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,0,2,0,0,0,0,2,0,0,2,45,9,0,3,5,0,0,1,7,0,0,6,0,0,20,1,9,0,0,0,27,0,0,0,4,3,1,4,1,7,24,0,1,3,5,0,0,0,5,3,0,2,0,0,0,0,0,0,0,4,0,8,0,296
1660,490490102232,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,1,1,0,2,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54,23,0,5,0,1,3,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,3,1,31,12,0,3,6,1,0,0,8,0,0,2,3,0,25,0,8,0,1,0,26,0,0,0,3,13,0,2,2,9,26,1,0,5,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,10,0,294
1661,490490102233,95,0,14,32,2,4,0,2,1,0,33,4,3,4,0,15,2,76,126,1,0,2,0,0,1,1,4,3,6,0,0,0,37,55,0,6,1,0,0,1,1,1,7,7,356,9,8,21,25,6,0,0,9,0,1,2,5,0,74,14,86,0,3,0,41,1,2,0,49,96,11,122,28,49,44,5,1,18,7,0,0,2,26,4,0,1,0,0,1,0,4,0,0,40,4,56,0,1851,29,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,35,5,0,1,4,0,0,0,6,0,0,5,2,0,28,1,10,0,1,0,27,0,1,0,0,12,0,0,5,2,23,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,4,1,251
1662,490490102241,14,0,5,0,2,2,0,0,1,0,1,0,0,0,0,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,3,0,34,1,0,3,4,1,0,0,2,0,0,1,0,0,23,0,13,0,0,0,17,0,0,0,4,7,2,15,5,3,1,2,0,9,2,0,0,0,3,2,0,0,0,0,1,0,0,0,0,6,0,6,1,272,93,2,8,6,2,0,0,0,5,0,6,2,1,0,0,20,1,36,2,1,0,5,0,0,0,0,0,1,0,1,0,5,3,62,0,8,0,0,0,0,0,0,0,11,169,44,0,11,8,0,1,0,30,0,0,4,9,0,71,2,27,0,4,0,95,0,1,1,15,35,1,10,8,20,95,2,1,13,13,0,0,0,10,0,0,4,0,0,0,2,1,1,0,21,0,17,1,1083
1663,490490102242,7,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,1,0,0,1,2,30,0,1,0,0,0,0,0,0,0,1,31,2,1,1,3,1,0,0,3,0,0,1,0,0,13,3,9,0,0,0,8,0,0,0,3,9,0,6,5,7,1,0,0,5,2,0,0,0,3,1,0,0,0,0,0,1,1,0,0,11,0,10,0,214,60,0,9,3,1,0,0,0,0,0,3,0,1,0,0,12,0,31,2,0,0,1,0,0,0,0,0,0,0,0,0,6,3,31,0,8,0,0,0,0,0,1,0,6,73,20,1,7,12,0,0,0,13,2,0,5,5,0,66,1,24,0,3,0,57,1,3,2,13,25,0,4,4,22,66,1,0,6,9,0,0,0,9,1,0,2,0,0,0,0,0,1,0,10,0,20,0,692
1664,490490102251,7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,2,3,1,0,0,2,0,0,0,1,1,0,0,2,0,4,0,19,0,0,0,2,0,0,0,2,4,1,3,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,97,51,0,4,1,1,2,0,0,0,0,0,1,0,0,0,4,0,14,1,0,0,2,0,0,1,0,1,0,0,0,0,5,2,3,0,3,0,0,0,0,0,0,0,5,42,32,1,5,5,0,0,0,8,0,0,3,4,0,73,3,60,0,2,0,62,0,0,2,4,16,0,4,9,18,25,0,1,4,9,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,3,0,530
1665,490490102252,18,0,1,1,0,4,0,0,0,0,7,2,0,0,0,0,0,5,9,2,0,0,0,0,0,0,0,0,0,0,0,3,9,12,1,2,1,0,0,0,2,0,0,1,13,4,0,2,2,1,0,0,1,1,0,1,4,1,21,0,42,0,2,1,19,1,1,0,5,4,1,2,13,8,2,0,0,5,1,0,0,0,2,1,0,0,0,0,1,1,0,2,0,7,1,4,1,291,54,0,5,1,0,3,0,0,1,0,1,0,1,0,0,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,6,0,2,0,0,0,0,0,0,0,3,49,26,0,5,5,0,0,0,2,0,0,1,2,0,59,2,53,0,1,0,60,0,1,0,4,13,1,7,7,8,24,1,0,5,5,0,0,0,1,0,0,4,0,0,0,0,0,1,0,6,0,4,0,471
1666,490490102253,82,0,23,16,6,9,0,1,3,1,23,5,8,1,3,12,0,43,30,0,0,2,0,1,3,2,3,2,4,2,0,11,34,35,0,4,2,0,0,0,3,3,6,18,96,21,7,12,16,8,0,0,16,2,6,8,20,2,153,11,133,4,3,0,104,1,4,2,43,46,5,48,45,50,29,9,2,30,5,1,0,8,14,6,0,0,1,0,2,1,2,3,2,44,1,19,3,1593,27,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,28,13,0,0,1,0,0,0,3,0,0,1,4,0,31,1,21,0,1,0,22,0,0,1,0,3,0,2,2,5,9,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,1,0,207
