fakeid,GEOID,AFK_h,ALA_h,ALP_h,BDL_h,BGM_h,BNT_h,BRT_h,CDF_h,CEN_h,CHA_h,CHL_h,CLF_h,CLI_h,CMT_h,COA_h,CWH_h,DAN_h,DRA_h,EAG_h,ELK_h,EMT_h,FAR_h,FCS_h,FFD_h,FRR_h,FTH_h,GLA_h,GOS_h,GRL_h,HAR_h,HDT_h,HEB_h,HER_h,HGH_h,HNF_h,HOL_h,HOO_h,HVL_h,IND_h,INT_h,KAY_h,KMS_h,KMT_h,LAY_h,LEH_h,LIN_h,MAP_h,MID_h,MLC_h,MMT_h,MRG_h,MSL_h,MUR_h,MWY_h,NOG_h,NSL_h,OGD_h,OKL_h,ORM_h,PAY_h,PGR_h,PLN_h,PRK_h,PRY_h,PVO_h,PVW_h,ROY_h,RVD_h,RVT_h,SAN_h,SAQ_h,SAR_h,SFK_h,SJC_h,SLC_h,SLM_h,SOG_h,SPV_h,SSL_h,SUN_h,SWE_h,SYR_h,TAY_h,TOO_h,UIN_h,VIN_h,WAT_h,WBG_h,WDL_h,WEB_h,WHT_h,WHV_h,WIL_h,WJC_h,WPT_h,WVC_h,WXC_h,TTL_h,AFK_w,ALA_w,ALP_w,BDL_w,BGM_w,BNT_w,BRT_w,CDF_w,CEN_w,CHA_w,CHL_w,CLF_w,CLI_w,CMT_w,COA_w,CWH_w,DAN_w,DRA_w,EAG_w,ELK_w,EMT_w,FAR_w,FCS_w,FFD_w,FRR_w,FTH_w,GLA_w,GOS_w,GRL_w,HAR_w,HDT_w,HEB_w,HER_w,HGH_w,HNF_w,HOL_w,HOO_w,HVL_w,IND_w,INT_w,KAY_w,KMS_w,KMT_w,LAY_w,LEH_w,LIN_w,MAP_w,MID_w,MLC_w,MMT_w,MRG_w,MSL_w,MUR_w,MWY_w,NOG_w,NSL_w,OGD_w,OKL_w,ORM_w,PAY_w,PGR_w,PLN_w,PRK_w,PRY_w,PVO_w,PVW_w,ROY_w,RVD_w,RVT_w,SAN_w,SAQ_w,SAR_w,SFK_w,SJC_w,SLC_w,SLM_w,SOG_w,SPV_w,SSL_w,SUN_w,SWE_w,SYR_w,TAY_w,TOO_w,UIN_w,VIN_w,WAT_w,WBG_w,WDL_w,WEB_w,WHT_w,WHV_w,WIL_w,WJC_w,WPT_w,WVC_w,WXC_w,TTL_w
888,490351129213,3,0,7,7,6,4,0,0,2,0,1,5,2,0,2,2,0,10,10,0,0,0,0,0,2,2,0,0,3,0,0,2,35,3,0,7,0,0,0,0,3,1,15,9,17,2,2,14,15,19,1,0,24,0,4,2,6,0,6,3,2,0,0,0,10,0,6,0,28,22,5,6,13,40,20,1,0,4,6,0,1,3,25,13,0,1,1,0,0,0,0,1,1,101,0,57,1,672,8,1,0,8,0,6,1,0,2,0,0,2,1,0,0,22,0,51,3,0,0,2,0,0,2,0,0,0,1,1,0,3,14,1,0,7,0,0,0,0,2,0,1,8,18,4,0,17,26,7,0,0,62,0,0,14,7,0,16,2,5,0,4,0,10,0,2,3,20,67,0,1,1,67,274,0,0,2,45,0,0,0,29,4,0,1,0,0,0,0,0,0,0,121,0,75,2,1085
889,490351130071,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,20,1,0,2,0,0,0,0,0,0,3,2,4,0,2,5,13,2,0,0,7,0,1,0,1,0,8,0,1,0,0,0,0,1,0,0,20,8,0,2,3,80,9,0,0,1,1,0,0,0,6,6,0,0,1,0,0,0,0,0,0,40,0,0,1,286,11,2,1,12,1,7,0,0,6,0,0,6,1,0,0,32,0,66,4,0,0,3,0,0,1,1,0,0,5,0,0,0,12,2,0,16,0,0,0,0,3,1,8,10,35,3,0,35,28,10,0,0,69,1,0,10,6,0,15,0,5,0,1,0,11,0,1,5,29,86,0,6,4,158,301,0,1,2,56,0,0,0,30,4,0,1,0,0,0,0,1,0,0,119,0,90,2,1365
890,490351130072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,4,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,8,5,0,1,1,56,3,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,7,0,0,0,129,8,1,1,6,1,7,0,0,0,0,1,2,0,0,0,27,0,72,5,0,0,2,0,0,1,0,1,0,2,0,1,1,24,1,0,16,0,0,0,0,1,0,6,8,46,12,0,46,19,3,0,1,76,1,0,8,9,0,20,2,5,0,3,0,19,0,2,8,34,88,0,6,0,151,311,0,0,4,44,1,0,2,33,5,0,3,0,0,0,1,1,0,0,139,0,92,4,1426
891,490351130081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,35,3,0,0,2,0,0,0,0,2,0,0,2,0,0,0,11,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,1,0,2,5,13,1,0,16,15,7,1,0,26,0,0,3,6,0,8,1,2,0,2,0,4,0,0,1,10,54,0,4,2,66,145,0,1,1,22,0,0,0,17,2,1,2,0,0,0,0,0,0,0,44,0,51,1,624
892,490351130082,1,0,1,7,0,2,0,0,0,0,0,1,0,0,0,1,0,8,7,0,0,2,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,1,2,8,1,2,5,6,3,0,0,1,0,0,0,1,0,2,0,1,0,0,0,2,0,1,1,8,12,1,2,1,27,5,0,0,1,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,12,0,13,0,180,4,0,2,3,0,2,0,0,2,0,0,1,0,0,0,19,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,6,3,17,1,0,25,14,4,0,0,35,0,0,8,3,0,9,0,0,0,4,0,9,0,1,0,11,40,1,3,5,82,188,0,0,2,21,0,0,1,21,1,0,0,0,0,0,0,1,1,0,62,0,67,0,757
893,490351130083,3,0,0,14,0,2,0,0,1,0,1,4,1,0,0,6,0,9,12,0,0,1,0,0,1,0,0,0,1,0,0,0,35,0,0,2,0,0,0,0,0,0,14,4,11,0,1,9,4,9,0,0,10,0,2,0,6,0,10,0,5,0,0,0,4,0,2,0,28,25,0,9,1,69,10,0,0,1,1,0,0,1,7,5,0,0,1,0,0,0,0,0,0,58,0,36,0,459,8,1,0,6,0,3,0,0,1,1,0,4,1,0,0,28,0,52,1,0,0,3,0,0,0,2,0,0,1,0,0,1,4,0,0,10,0,0,0,0,0,0,5,4,27,3,0,29,19,3,0,0,47,0,0,9,2,0,15,0,3,0,1,0,13,1,0,2,19,60,0,3,3,102,249,0,4,4,36,0,0,0,24,3,0,0,0,0,0,1,0,2,0,65,0,62,9,981
894,490351130084,1,0,1,8,0,0,0,0,2,0,1,1,1,1,0,2,1,7,7,0,0,0,0,0,0,1,0,0,2,0,0,0,19,4,0,2,0,0,0,0,0,0,7,1,5,1,1,2,4,2,0,0,9,0,0,1,0,0,7,1,2,0,0,0,7,0,0,0,27,14,0,3,1,68,8,0,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,46,0,26,0,331,6,0,0,8,2,3,0,0,1,0,0,4,1,0,0,18,0,61,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,7,0,0,0,0,1,0,8,7,6,7,1,24,25,11,0,0,28,0,0,11,5,0,12,0,1,0,1,0,15,1,2,0,16,58,0,0,3,91,236,0,0,3,30,0,0,1,23,2,0,1,0,0,0,1,0,0,0,74,0,75,2,936
895,490351130101,1,0,0,5,1,1,0,0,1,0,0,0,1,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,32,0,0,1,1,0,0,0,2,0,6,1,3,0,2,5,10,3,0,0,6,0,0,2,0,0,3,0,3,0,0,1,3,0,1,1,22,8,0,4,4,43,13,0,0,1,3,0,0,0,10,1,0,0,0,0,0,1,1,0,0,39,0,12,0,279,5,1,1,4,0,1,0,0,0,0,1,0,0,1,0,7,0,28,1,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,0,3,0,0,0,0,1,0,0,1,17,6,0,15,16,4,0,0,27,0,0,2,3,0,8,2,2,0,1,0,6,0,0,1,11,36,0,0,0,53,108,0,0,0,16,0,1,1,12,2,0,0,0,0,0,1,0,1,0,35,0,24,0,492
896,490351130102,2,0,5,3,2,3,0,0,1,0,1,1,0,2,0,5,0,18,14,0,1,3,0,0,0,0,0,0,3,0,0,0,25,2,0,8,1,0,0,0,3,0,11,4,13,0,0,10,18,6,0,0,15,0,0,1,4,0,8,1,0,0,0,1,4,1,1,1,35,37,1,12,4,94,27,1,1,1,5,2,2,3,19,4,0,1,0,0,0,3,3,1,1,59,0,30,1,584,16,1,1,9,0,4,2,0,7,0,1,1,0,0,0,26,0,75,2,0,0,2,0,0,1,1,0,0,0,0,0,1,15,2,0,13,0,0,0,0,1,0,3,11,20,10,1,34,32,5,0,0,67,0,0,6,8,0,14,2,13,0,2,0,20,0,2,0,23,88,0,5,4,96,226,0,0,3,30,2,0,1,45,3,0,0,0,0,0,3,1,0,0,70,1,70,3,1137
897,490351130103,1,0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,3,0,0,5,4,2,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,9,0,0,0,31,6,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,3,0,0,33,0,13,0,172,5,0,0,6,0,1,0,0,1,0,1,1,1,1,0,7,0,44,3,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,0,6,0,0,0,0,2,0,4,0,12,2,1,14,8,2,0,0,22,0,0,4,3,0,7,0,3,1,2,0,10,0,1,2,8,34,0,4,2,72,104,0,2,0,11,0,0,0,11,3,0,0,1,0,0,1,0,0,0,40,0,39,2,539
898,490351130104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,10,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,28,11,0,0,4,0,6,0,0,3,0,0,0,1,0,0,12,0,27,1,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,4,2,13,8,1,25,16,3,0,0,21,0,1,7,5,0,8,0,6,0,2,0,9,0,0,2,6,44,0,0,4,49,116,0,1,4,13,0,0,0,18,1,0,3,1,0,0,1,0,0,0,52,0,24,1,565
899,490351130105,15,0,11,32,3,18,1,0,2,0,5,3,2,1,0,42,0,70,45,0,1,8,0,0,0,0,0,0,4,0,0,5,163,21,0,26,2,0,0,0,8,2,129,12,69,5,4,84,64,51,0,0,83,1,2,2,7,0,32,8,7,1,1,2,19,0,5,2,152,175,3,29,19,377,157,2,0,8,37,2,1,6,157,20,0,3,0,0,2,3,6,2,0,550,1,353,4,3282,7,0,0,8,0,0,1,0,0,0,0,1,1,0,0,12,0,29,2,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,4,0,0,0,0,2,0,4,2,19,6,1,18,12,3,0,0,35,0,0,3,1,0,11,1,1,0,2,0,9,0,2,3,9,39,0,2,1,70,113,0,2,2,14,0,0,0,18,2,0,1,0,0,0,0,0,0,0,42,0,37,2,591
900,490351130111,1,0,0,5,2,6,0,0,1,0,2,2,4,0,0,5,0,12,7,0,0,5,0,0,0,0,0,0,0,0,0,1,20,4,0,1,1,0,0,0,4,0,13,6,15,3,0,5,3,3,0,0,9,0,1,3,6,0,5,2,4,0,0,0,2,0,0,0,29,20,2,11,5,83,32,1,0,1,1,0,2,1,14,3,0,1,1,0,0,1,4,2,0,59,1,22,0,495,18,0,0,6,0,6,1,0,4,0,1,1,2,0,0,17,0,82,3,0,0,2,0,0,0,1,0,0,0,0,0,0,11,2,0,13,0,0,0,0,1,0,7,3,41,5,0,26,24,11,0,0,50,0,2,9,3,0,17,2,3,0,5,0,17,0,0,3,33,78,0,3,5,125,282,1,2,5,26,0,1,0,12,1,0,0,2,0,0,1,0,1,0,77,0,74,6,1182
901,490351130112,5,0,3,25,1,2,0,0,5,0,3,4,1,0,0,12,0,29,20,0,0,3,0,0,1,2,1,0,3,1,0,3,69,3,0,11,2,0,0,0,4,1,26,11,22,2,1,14,12,20,0,0,24,1,2,0,4,0,19,2,4,0,1,0,7,0,2,0,63,53,4,14,10,144,43,1,1,8,5,0,0,1,42,16,0,4,0,1,1,1,2,1,0,124,0,56,0,1039,8,1,1,3,0,6,0,0,1,0,0,4,2,0,0,13,0,53,2,0,0,3,0,0,1,0,0,0,1,0,0,1,8,0,0,5,0,0,0,0,1,0,3,5,22,4,0,19,25,6,0,0,36,0,0,8,7,0,14,0,5,0,2,0,10,0,0,0,12,57,0,1,2,100,185,0,0,1,34,0,0,1,16,4,0,2,0,0,0,0,0,0,0,61,0,41,3,827
902,490351130113,17,0,9,41,14,8,0,2,8,0,7,14,6,3,1,35,1,99,56,0,0,10,1,1,0,0,0,1,8,1,0,4,154,16,1,18,3,1,0,0,7,0,39,22,69,6,4,57,37,34,0,1,63,3,4,4,10,0,35,11,11,1,1,1,26,2,8,2,154,115,5,55,25,309,123,2,2,13,11,2,1,7,61,16,0,6,1,0,2,3,9,9,0,279,5,148,5,2471,22,2,0,11,0,4,4,0,8,0,1,5,1,1,0,19,0,73,2,0,0,7,0,0,0,1,0,0,0,0,0,1,18,4,0,13,0,0,0,0,1,0,3,5,35,7,0,40,25,7,1,0,56,0,0,10,11,0,23,2,7,0,2,0,23,1,5,1,28,92,0,5,2,126,251,0,2,2,26,0,0,2,25,1,0,3,0,0,0,1,0,2,0,82,0,80,6,1244
903,490351130121,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,4,0,4,0,1,4,0,2,0,0,1,0,0,0,1,0,1,2,1,0,0,0,2,0,0,0,4,8,0,4,0,15,9,0,1,1,0,0,0,1,6,2,0,1,0,0,0,0,0,0,0,7,0,7,1,111,7,1,0,2,0,1,0,0,5,0,0,1,0,0,0,9,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,1,3,21,5,0,6,12,2,0,0,13,0,0,0,7,0,8,0,7,0,1,0,11,0,1,1,8,38,0,0,0,59,98,0,1,3,15,0,0,0,11,1,0,0,0,0,0,0,0,0,0,22,0,20,0,454
904,490351130122,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2,3,0,0,3,2,2,0,0,5,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,6,7,0,2,3,14,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,9,0,114,5,0,0,5,0,1,1,0,2,0,0,3,0,0,0,15,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,2,2,19,2,1,19,9,2,0,0,24,0,0,2,3,0,12,1,3,0,0,0,3,0,2,1,13,41,0,1,1,58,108,1,0,1,18,0,0,1,7,1,0,0,0,0,0,0,0,0,0,35,0,14,0,492
905,490351130123,28,0,14,42,2,16,0,0,10,0,11,12,2,1,0,37,0,99,49,3,1,21,0,0,0,0,0,0,8,3,0,3,94,21,0,32,2,0,0,1,14,0,31,16,86,4,9,50,62,19,1,0,58,4,4,10,10,0,53,6,18,5,1,1,44,2,10,2,83,132,6,45,18,225,127,5,1,15,12,0,1,8,49,21,1,7,3,0,1,3,12,2,0,156,4,77,4,2193,15,3,0,9,0,5,1,0,4,0,0,1,3,0,0,22,0,50,1,0,0,3,0,0,0,0,0,0,0,1,0,2,8,2,0,12,0,0,0,0,4,0,4,3,38,4,0,33,19,2,0,0,54,0,0,10,2,0,19,0,9,0,3,2,15,0,0,0,18,66,0,4,3,100,189,1,3,1,24,0,0,1,12,3,0,2,0,0,0,0,2,0,0,51,0,56,2,932
906,490351130124,43,2,19,86,2,42,2,1,15,2,16,19,13,3,0,76,3,231,105,4,6,22,0,0,3,2,3,1,16,1,1,16,244,70,0,73,2,0,1,0,27,0,68,34,225,19,13,107,172,33,4,0,120,11,5,31,35,0,135,19,58,1,5,0,110,4,12,6,166,330,16,124,47,530,339,10,9,55,65,3,4,13,115,32,1,15,4,0,2,3,22,7,3,380,7,183,11,5230,14,0,0,11,1,2,0,0,3,0,0,1,0,0,0,18,0,52,3,0,0,1,0,0,1,0,0,0,0,0,0,2,12,1,0,10,0,0,0,0,0,1,3,3,42,10,0,24,24,3,0,0,56,0,1,4,6,0,24,2,13,0,1,1,18,1,1,4,21,83,0,3,4,109,217,1,0,1,27,0,0,0,19,5,0,0,0,0,0,1,0,1,0,74,0,35,3,1002
907,490351130131,3,0,2,11,1,1,0,0,0,0,1,1,1,1,0,7,0,18,18,0,0,0,0,0,0,0,0,0,4,0,0,2,55,8,0,4,0,0,0,0,3,2,14,3,21,2,0,10,12,8,0,0,5,0,1,0,1,0,11,0,1,1,1,0,7,0,2,0,84,33,1,5,3,63,16,2,0,2,1,0,1,2,17,2,0,0,0,0,1,0,4,0,0,81,0,17,0,589,25,0,1,25,0,9,0,0,3,0,0,5,2,0,0,19,0,89,6,0,0,0,0,0,1,0,1,0,0,1,0,0,23,5,0,9,0,0,0,0,7,1,7,7,52,12,1,29,26,5,0,0,56,0,1,11,7,0,31,2,18,0,1,0,25,1,0,1,111,96,0,4,2,79,254,2,3,4,47,0,2,0,22,7,0,0,1,0,0,1,1,1,0,103,0,81,4,1387
908,490351130132,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,19,2,0,3,2,7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,8,0,97,15,0,0,7,0,1,0,0,4,0,0,2,0,0,0,7,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,2,7,0,0,2,0,0,0,0,0,1,2,5,24,7,0,15,19,3,0,0,25,0,0,7,3,0,6,0,4,0,4,0,14,0,1,0,44,43,0,0,1,43,106,0,0,0,19,0,0,0,9,1,0,0,1,0,0,1,1,0,0,48,0,25,0,582
909,490351130133,12,0,12,19,1,7,0,1,3,0,7,2,3,0,0,16,1,35,32,1,0,3,0,0,0,0,2,0,2,0,0,4,136,8,0,12,2,0,0,0,4,0,29,12,37,4,3,17,22,17,0,0,26,1,2,6,10,0,21,6,13,0,3,0,22,2,3,2,191,73,5,24,14,117,45,2,3,11,12,1,0,6,48,13,0,2,0,1,1,1,6,3,0,135,2,94,0,1476,17,0,1,14,0,5,0,0,1,0,1,2,0,0,0,31,0,63,7,0,0,3,0,0,0,0,0,0,0,0,0,2,31,3,0,11,0,0,0,0,3,1,5,5,40,4,1,41,19,8,0,0,55,0,1,9,8,0,26,1,10,0,4,0,20,1,0,3,98,73,0,3,1,82,230,0,1,4,36,0,0,1,21,6,0,0,0,0,0,2,0,0,0,96,0,74,2,1223
910,490351130141,2,0,2,14,1,1,0,0,1,0,0,1,0,1,0,3,0,8,2,0,0,3,0,0,0,0,0,0,2,0,0,1,18,2,0,0,0,0,0,0,1,0,6,0,12,0,0,1,6,6,0,0,5,0,0,1,3,0,10,0,4,0,0,0,2,1,0,0,80,17,0,6,2,22,6,0,1,3,6,0,0,0,6,4,0,0,0,0,0,0,2,0,0,30,1,11,0,342,27,3,1,6,0,3,0,0,7,0,1,0,0,0,0,27,0,87,3,0,0,3,1,0,1,0,0,0,0,1,0,3,17,6,0,15,0,0,0,0,2,0,5,5,39,7,0,21,35,5,0,0,73,0,1,13,10,0,33,3,11,0,5,0,29,0,1,2,101,67,1,8,2,98,232,0,0,1,38,0,0,1,21,3,0,2,0,0,0,0,0,0,0,97,0,75,2,1303
911,490351130142,4,0,3,23,1,2,0,1,1,0,1,2,1,0,1,2,1,15,18,0,0,0,1,0,0,0,0,0,2,0,0,1,54,8,0,0,0,0,0,0,1,0,10,6,27,2,0,13,12,9,0,0,6,1,2,1,5,0,11,3,5,1,0,0,8,1,2,0,170,22,1,13,5,40,16,0,1,6,5,0,1,1,17,3,0,1,1,0,0,0,3,2,0,77,0,36,1,736,17,0,0,17,1,10,1,0,8,0,1,3,1,0,0,20,0,135,3,0,0,4,0,1,0,0,0,0,0,0,0,4,22,2,0,20,0,0,0,0,1,0,3,10,55,16,1,51,30,11,0,0,95,1,1,8,7,0,18,0,17,0,4,0,21,0,2,4,121,89,0,6,3,121,307,0,0,6,43,0,1,0,37,4,0,2,0,0,0,2,1,2,0,108,1,94,5,1624
912,490351130161,24,0,8,46,12,23,0,2,10,1,10,15,13,2,1,35,2,84,77,7,2,9,1,1,3,2,1,1,14,2,1,20,265,27,0,32,3,0,0,0,16,1,71,31,124,8,3,53,53,40,4,1,64,8,8,11,27,1,64,24,22,2,5,3,65,4,14,4,302,173,20,78,39,234,90,11,1,25,19,6,1,18,115,63,0,11,2,0,1,2,17,8,1,253,2,168,4,3444,32,2,1,22,2,8,2,0,4,0,2,1,1,0,0,32,0,119,4,0,0,3,0,0,1,0,0,0,2,0,0,2,24,7,0,15,0,0,0,0,0,0,5,8,68,14,1,48,35,9,0,0,66,0,0,10,10,0,43,1,16,0,9,0,36,0,1,4,109,112,0,4,2,92,310,0,1,5,32,1,0,1,25,7,0,0,1,0,0,1,0,2,0,101,0,99,2,1627
913,490351130162,4,0,1,8,1,2,0,0,0,0,1,0,0,2,0,3,0,8,5,0,0,0,0,0,0,0,1,0,0,0,0,1,40,2,0,3,0,0,0,0,0,0,4,0,8,0,0,8,3,2,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,44,16,2,5,2,30,1,0,1,4,0,0,0,0,11,1,0,0,0,0,0,0,4,0,0,59,1,8,0,321,9,1,2,24,0,6,1,0,2,0,0,2,0,0,0,12,0,73,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13,6,0,9,0,0,0,0,1,0,2,5,24,10,1,28,20,5,0,0,35,1,1,5,7,0,16,1,9,0,1,0,10,0,0,2,46,42,0,7,3,55,160,0,1,4,11,0,0,1,10,5,0,0,2,0,0,0,0,0,0,42,0,47,1,804
914,490351130163,3,0,2,1,0,4,0,0,1,0,0,0,0,1,0,5,0,4,10,1,0,2,0,0,0,1,0,0,0,0,0,1,20,2,0,2,1,0,0,0,0,0,7,3,7,2,0,4,5,4,1,0,6,0,0,0,4,0,8,2,3,0,1,0,7,0,0,0,30,9,2,4,3,11,15,0,2,5,3,1,0,2,12,9,0,2,0,0,0,0,2,0,0,24,1,22,0,336,35,3,2,25,1,5,0,0,4,0,2,3,1,0,0,23,0,136,6,0,0,2,0,0,0,0,0,0,1,1,0,4,26,4,0,16,0,0,0,0,2,1,5,10,39,13,0,38,36,10,0,0,52,2,0,8,15,0,27,1,12,0,2,1,17,0,5,3,133,91,0,10,3,91,298,0,0,5,33,0,0,4,26,8,0,3,0,0,0,1,1,0,0,110,0,77,3,1550
915,490351130171,2,0,2,8,1,1,0,0,0,0,0,0,0,0,0,7,0,6,18,1,0,0,0,0,1,0,0,0,3,0,0,0,40,2,0,4,0,0,0,0,1,0,6,2,12,0,2,3,5,3,0,0,6,0,0,0,0,0,1,1,1,0,1,0,6,0,0,0,75,15,0,6,2,33,5,0,0,2,3,0,0,0,9,5,0,1,0,0,0,0,2,0,0,51,2,5,0,375,6,0,1,7,1,2,1,0,2,0,2,3,0,0,0,8,0,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,2,22,2,0,14,8,2,0,0,27,0,0,2,6,0,15,0,8,0,2,0,12,0,0,0,39,32,0,2,1,29,100,0,0,2,10,0,0,0,9,2,0,0,0,0,0,1,0,0,0,31,0,26,0,507
916,490351130172,5,0,4,31,2,2,0,1,1,0,0,2,1,0,0,16,0,46,30,3,0,1,0,0,0,0,0,0,2,1,0,1,56,11,0,5,0,0,0,0,3,0,10,8,36,2,3,14,3,6,1,0,19,2,3,1,3,0,15,3,5,0,0,0,16,1,3,0,144,62,4,18,7,78,22,3,2,6,6,0,0,2,19,11,0,2,0,0,1,0,1,0,0,78,0,26,0,923,10,2,0,14,0,4,1,0,8,0,0,2,1,0,1,11,0,74,3,0,0,1,0,0,1,0,0,0,1,0,0,2,9,2,0,8,0,0,0,0,2,0,2,5,40,9,0,32,21,3,0,1,42,0,0,5,5,0,29,0,11,0,2,0,13,0,0,1,69,61,1,3,1,80,193,0,2,1,27,0,1,1,21,7,0,0,1,0,0,1,2,1,0,75,0,41,0,999
917,490351130173,2,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,3,0,0,0,0,0,0,6,2,7,0,1,3,1,6,0,0,4,0,0,0,2,0,1,0,3,1,0,0,1,0,0,0,51,9,1,4,3,25,7,2,0,2,2,0,0,1,3,2,0,0,0,0,0,0,0,1,0,27,0,14,0,244,22,1,2,18,1,3,1,0,8,0,0,1,0,0,1,31,0,112,3,1,0,3,0,0,2,0,2,0,4,0,0,1,14,3,0,16,0,0,0,0,1,0,2,10,50,11,1,37,27,7,0,0,46,0,0,3,10,0,36,1,11,0,1,0,20,1,1,0,104,80,0,4,0,80,238,1,0,1,37,0,0,1,28,4,0,0,0,0,0,3,2,0,0,100,1,69,1,1317
918,490351130174,0,0,0,7,0,1,0,0,1,0,0,0,0,1,0,1,0,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0,3,0,0,0,0,2,0,4,1,3,1,0,14,1,2,0,0,7,0,0,2,1,0,3,1,2,0,0,0,8,1,2,0,38,17,1,3,3,13,4,1,0,0,0,0,0,1,9,2,0,1,1,0,0,0,0,0,0,13,0,22,0,243,21,2,1,12,1,8,2,0,6,0,1,3,0,0,0,16,0,75,6,0,0,6,0,0,0,0,0,0,1,0,0,1,14,2,0,5,0,0,0,0,0,0,1,9,35,15,1,20,19,5,0,1,42,1,0,2,5,0,15,1,6,0,4,1,16,0,1,4,94,71,0,9,3,67,172,1,0,1,24,0,0,1,20,3,0,1,2,0,0,3,0,0,0,75,0,58,1,1017
919,490351130211,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,1,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,55,11,1,2,1,0,2,0,0,1,1,2,2,0,0,0,17,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,9,0,0,0,0,2,0,2,3,36,3,2,30,14,2,0,0,25,0,0,6,6,0,18,2,4,0,1,0,12,0,1,0,25,52,0,2,3,74,147,0,1,1,16,0,0,1,26,1,0,0,0,0,0,0,0,0,0,47,0,43,1,750
